station_id,station_name,start_date,end_date,latitude,longitude,in_basins,break_with_basins
010008,ABBEVILLE,1948-06-01 00:00:00,2018-04-18 00:00:00,31.5702,-85.2482,True,False
010063,ADDISON,1948-06-01 00:00:00,2020-07-03 00:00:00,34.2553,-87.1814,True,False
010140,ALBERTA,1963-09-26 00:00:00,2020-08-01 00:00:00,32.2322,-87.4104,True,False
010252,ANDALUSIA 3 W,1980-03-01 00:00:00,2018-02-05 00:00:00,31.3071,-86.5226,True,False
010369,ASHLAND 3 ENE,1948-06-01 00:00:00,2013-08-04 00:00:00,33.2941,-85.7788,True,False
010390,ATHENS,1982-06-01 00:00:00,2020-08-03 00:00:00,34.7752,-86.9508,False,False
010402,ATMORE,1948-06-01 00:00:00,2020-08-03 00:00:00,31.1820,-87.4390,True,False
010425,AUBURN NO.2,2000-12-01 00:00:00,2020-07-01 00:00:00,32.5992,-85.4653,True,False
010748,BERRY 3 NW,1948-06-01 00:00:00,2020-07-01 00:00:00,33.6971,-87.6488,False,False
010957,BOAZ,1948-06-01 00:00:00,2020-08-06 00:00:00,34.2008,-86.1633,True,False
011099,BRIDGEPORT 5 NW,1982-11-01 00:00:00,2020-08-04 00:00:00,34.9786,-85.8008,True,False
012124,DADEVILLE 2,1948-06-01 00:00:00,2020-07-01 00:00:00,32.8622,-85.7358,True,False
012172,DAUPHIN ISLAND #2,1975-08-01 00:00:00,2020-08-03 00:00:00,30.2505,-88.0775,True,False
012377,DOTHAN 4 NW,1952-04-01 00:00:00,2020-07-04 00:00:00,31.2833,-85.4000,True,False
012675,ENTERPRISE 4 W,1971-04-01 00:00:00,2020-07-01 00:00:00,31.2975,-85.8996,True,False
013043,FORT PAYNE,1948-06-01 00:00:00,2020-08-03 00:00:00,34.4406,-85.7236,True,False
013519,GREENVILLE,1971-09-01 00:00:00,2020-08-04 00:00:00,31.7901,-86.6087,True,False
013620,HALEYVILLE,1948-06-01 00:00:00,2020-07-05 00:00:00,34.2314,-87.6352,True,False
013645,HAMILTON 3 S,1967-11-03 00:00:00,2020-07-01 00:00:00,34.0966,-87.9913,True,False
014193,JACKSON,1961-10-23 00:00:00,2020-08-03 00:00:00,31.5253,-87.9277,True,False
014209,JACKSONVILLE,1948-06-01 00:00:00,2020-07-06 00:00:00,33.8259,-85.7812,True,False
015397,MIDWAY,1948-06-01 00:00:00,2020-07-01 00:00:00,32.0347,-85.4740,True,False
015553,MONTGOMERY 6SW,1998-03-31 00:00:00,2020-07-01 00:00:00,32.2600,-86.2180,True,False
018178,THOMASVILLE,1967-11-02 00:00:00,2014-03-13 00:00:00,31.9172,-87.7347,True,False
018209,THORSBY EXP STATION,1970-03-01 00:00:00,2020-07-14 00:00:00,32.9205,-86.6708,True,False
018385,TUSCALOOSA OLIVER DAM,1958-01-13 00:00:00,2020-07-01 00:00:00,33.2097,-87.5936,True,False
018517,VERNON,1948-06-01 00:00:00,2020-07-05 00:00:00,33.7392,-88.1275,True,False
018670,WARRIOR,1972-04-25 00:00:00,2020-06-04 00:00:00,33.7924,-86.8258,True,False
018673,WARRIOR LOCK AND DAM,1957-12-04 00:00:00,2020-07-01 00:00:00,32.7747,-87.8306,True,False
020080,AJO,1948-07-01 00:00:00,2020-08-01 00:00:00,32.3698,-112.8599,True,False
020487,ASH FORK 3,1948-07-01 00:00:00,2020-07-27 00:00:00,35.1989,-112.4886,True,False
020808,BLACK RIVER PUMPS,1948-07-01 00:00:00,2020-08-02 00:00:00,33.4783,-109.7516,True,False
021574,CHEVELON RANGER STATION,1982-02-01 00:00:00,2020-07-30 00:00:00,34.5400,-110.9152,True,False
021749,CIBECUE,1980-07-01 00:00:00,2020-06-27 00:00:00,34.0500,-110.4500,False,False
021870,COCHISE 4 SSE,1948-07-01 00:00:00,2019-06-13 00:00:00,32.0588,-109.8908,True,False
022329,CROWN KING,1980-06-01 00:00:00,2020-07-27 00:00:00,34.2097,-112.3453,False,False
022754,DUNCAN,1975-08-28 00:00:00,2020-08-05 00:00:00,32.7480,-109.1213,True,False
023009,FLAGSTAFF 4 SW,2003-03-17 00:00:00,2020-06-09 00:00:00,35.1611,-111.7311,True,False
024534,KARTCHNER CAVERNS,2010-03-02 00:00:00,2020-08-01 00:00:00,31.8352,-110.3552,False,False
024586,KEAMS CANYON,1948-07-01 00:00:00,2016-08-17 00:00:00,35.8109,-110.1932,True,False
025344,MAYER NO. 2,1986-12-01 00:00:00,2020-07-27 00:00:00,34.3709,-112.1827,True,False
025635,MONTEZUMA CASTLE NM,1979-07-19 00:00:00,2020-07-15 00:00:00,34.6105,-111.8380,True,False
025924,NOGALES 6 N,1983-09-02 00:00:00,2020-08-03 00:00:00,31.4554,-110.9680,True,False
026119,ORACLE 2 SE,1950-02-24 00:00:00,2010-04-07 00:00:00,32.6025,-110.7344,True,False
026468,PETRIFIED FOREST NP,1948-07-01 00:00:00,2020-07-01 00:00:00,34.7994,-109.8850,True,False
027708,SEDONA,1973-04-12 00:00:00,2010-09-01 00:00:00,34.8955,-111.7644,True,False
027876,SIERRA ANCHA,1976-01-01 00:00:00,2020-07-30 00:00:00,33.7986,-110.9714,False,False
029158,WALNUT CREEK,1979-07-20 00:00:00,2020-07-01 00:00:00,34.9281,-112.8097,True,False
029271,WHITERIVER 1 SW,1948-07-01 00:00:00,2011-09-20 00:00:00,33.8215,-109.9840,True,False
030064,ALICIA 2NNE,1948-05-29 00:00:00,2020-08-01 00:00:00,35.9307,-91.0550,True,False
030130,ALUM FORK,1948-05-01 00:00:00,2020-08-01 00:00:00,34.7961,-92.8417,True,False
030178,ANTOINE 1 SW,1950-08-10 00:00:00,2020-08-01 00:00:00,34.0275,-93.4332,True,False
030220,ARKADELPHIA 2 N,1948-05-01 00:00:00,2020-08-13 00:00:00,34.1433,-93.0589,True,False
030326,AUGUSTA,1948-05-01 00:00:00,2020-07-03 00:00:00,35.2894,-91.3533,True,False
030458,BATESVILLE LVSTK,1949-08-01 00:00:00,2020-07-01 00:00:00,35.8306,-91.7944,True,False
030530,BEEBE,1948-05-01 00:00:00,2020-06-25 00:00:00,35.0644,-91.8961,True,False
030616,BERRYVILLE 5 NW,1948-05-01 00:00:00,2014-11-26 00:00:00,36.4294,-93.6255,True,False
030764,BLAKELY MOUNTAIN DAM,1950-05-01 00:00:00,2020-08-03 00:00:00,34.5697,-93.1947,True,False
030798,BLUE MOUNTAIN DAM,1948-05-01 00:00:00,2020-08-04 00:00:00,35.1161,-93.6506,True,False
030832,BOONEVILLE 3 SSE,1978-04-06 00:00:00,2020-08-03 00:00:00,35.0930,-93.9258,True,False
030842,BOTKINBURG 3 NE,1948-05-01 00:00:00,2020-08-01 00:00:00,35.7264,-92.4672,True,False
030900,BRIGGSVILLE,1985-11-01 00:00:00,2018-10-23 00:00:00,34.9458,-93.4637,True,False
030936,BRINKLEY,1948-05-01 00:00:00,2017-09-22 00:00:00,34.8822,-91.2152,True,False
031020,BULL SHOALS DAM,1948-05-01 00:00:00,2020-08-03 00:00:00,36.3647,-92.5781,True,False
031140,CALION LOCK & DAM,1985-10-01 00:00:00,2020-03-03 00:00:00,33.3063,-92.4832,True,False
031152,CAMDEN 1,1966-04-27 00:00:00,2020-01-27 00:00:00,33.5900,-92.8236,True,False
031457,CLARKSVILLE 6 NE,1961-12-01 00:00:00,2020-07-01 00:00:00,35.5328,-93.4036,True,False
031582,COMPTON,1948-05-01 00:00:00,2020-08-01 00:00:00,36.0913,-93.3208,True,False
031632,CORNING,1948-05-01 00:00:00,2020-07-07 00:00:00,36.4197,-90.5858,True,False
031948,DEQUEEN,2008-03-10 00:00:00,2020-05-07 00:00:00,34.0463,-94.3480,True,True
031952,DE QUEEN DAM,1973-05-03 00:00:00,2008-02-05 00:00:00,34.1002,-94.3724,True,False
032015,DIERKS,2005-12-20 00:00:00,2020-07-20 00:00:00,34.1266,-94.0172,True,False
032148,DUMAS,1961-02-01 00:00:00,2019-11-18 00:00:00,33.8885,-91.5316,True,False
032356,EUREKA SPRINGS 3 WNW,1949-07-01 00:00:00,2012-09-25 00:00:00,36.4163,-93.7916,True,False
032444,FAYETTEVILLE EXP STA,1966-04-13 00:00:00,2020-07-06 00:00:00,36.1010,-94.1737,True,False
032489,FERNDALE 6 E,1981-05-04 00:00:00,2020-06-25 00:00:00,34.7594,-92.4553,True,False
032544,FOREMAN,1948-05-01 00:00:00,2020-07-01 00:00:00,33.7222,-94.3975,True,False
032794,GILBERT,1948-05-01 00:00:00,2020-08-03 00:00:00,35.9885,-92.7161,True,False
032978,GREERS FERRY DAM,1965-02-01 00:00:00,2020-08-01 00:00:00,35.5206,-91.9997,True,False
033132,HARDY,1948-05-01 00:00:00,2020-03-05 00:00:00,36.2747,-91.5056,True,False
033544,HUNTSVILLE 1 SSW,1983-05-01 00:00:00,2012-09-25 00:00:00,36.0700,-93.7522,True,False
034185,LEWISVILLE,1991-04-01 00:00:00,2020-07-02 00:00:00,33.3613,-93.5674,True,False
034548,MAGNOLIA,1948-05-01 00:00:00,2020-07-13 00:00:00,33.2586,-93.1822,True,False
034756,MENA,1948-05-01 00:00:00,2020-08-02 00:00:00,34.5979,-94.2900,True,False
034839,MILLWOOD DAM,1963-07-11 00:00:00,2020-07-28 00:00:00,33.6772,-93.9902,True,False
035110,NARROWS DAM,1950-05-01 00:00:00,2020-01-07 00:00:00,34.1452,-93.7138,True,False
035112,NASHVILLE,1966-03-01 00:00:00,2020-04-08 00:00:00,33.9293,-93.8507,True,False
035200,NIMROD DAM,1948-05-01 00:00:00,2020-08-03 00:00:00,34.9553,-93.1594,True,False
035228,NORFORK DAM,1948-05-01 00:00:00,2020-07-28 00:00:00,36.2494,-92.2383,True,False
003952,NORTH LITTLE ROCK WFO,1976-01-01 00:00:00,2020-08-01 00:00:00,34.8353,-92.2596,False,False
035602,PARTHENON,1948-05-01 00:00:00,2015-09-01 00:00:00,35.9547,-93.2405,True,False
035754,PINE BLUFF,1953-01-01 00:00:00,2020-04-17 00:00:00,34.2255,-92.0185,True,False
035908,PRESCOTT 2 NNW,1982-08-01 00:00:00,2018-10-12 00:00:00,33.8204,-93.3879,True,False
036393,ST. PAUL 1 E,1988-03-01 00:00:00,2020-04-02 00:00:00,35.8236,-93.7672,True,False
036403,SALEM,1987-09-01 00:00:00,2012-06-02 00:00:00,36.3561,-91.8036,True,False
036405,SALEM NO 2,2002-04-01 00:00:00,2020-08-01 00:00:00,36.4261,-91.9158,False,False
036920,STUTTGART 9 ESE,1948-06-01 00:00:00,2020-08-03 00:00:00,34.4744,-91.4172,True,False
037488,WALDRON,1948-05-01 00:00:00,2020-03-02 00:00:00,34.9229,-94.0944,True,False
038052,WYNNE,1979-06-13 00:00:00,2020-07-03 00:00:00,35.2547,-90.7965,True,False
040161,ALTURAS,1948-07-01 00:00:00,2020-08-02 00:00:00,41.4901,-120.5437,True,False
040212,ANGWIN PACIFIC UNION COLLEGE,1967-11-03 00:00:00,2020-06-08 00:00:00,38.5730,-122.4405,True,False
040321,ARROYO GRANDE 11 ENE,1994-01-07 00:00:00,2020-08-07 00:00:00,35.1844,-120.3980,True,False
040322,ARROYO SECO,1948-12-01 00:00:00,2018-05-01 00:00:00,36.2355,-121.4800,True,False
040449,BALCH POWER HOUSE,1950-02-01 00:00:00,2020-06-01 00:00:00,36.9092,-119.0883,True,False
040546,BATTLE CREEK ADR,1971-07-01 00:00:00,2020-07-01 00:00:00,40.3983,-122.1452,True,False
040731,BIEBER,1948-07-01 00:00:00,2020-07-15 00:00:00,41.1208,-121.1347,True,False
040742,BIG BEAR LAKE DAM,1948-07-01 00:00:00,2020-06-11 00:00:00,34.2414,-116.9751,True,False
040790,BIG SUR STATION,1996-12-02 00:00:00,2020-05-07 00:00:00,36.2472,-121.7802,True,False
040883,BLODGETT EXPER FOREST,1969-10-01 00:00:00,2020-07-01 00:00:00,38.9091,-120.6677,True,False
041005,BOULDER CR LOCAT RCH,1948-07-01 00:00:00,2020-06-01 00:00:00,37.1422,-122.1963,True,False
041018,BOWMAN DAM,1948-07-01 00:00:00,2016-06-01 00:00:00,39.4539,-120.6556,True,False
041076,BRIDGEPORT R.S.,1950-06-09 00:00:00,2020-07-02 00:00:00,38.2505,-119.2161,False,False
041130,BRUSH CREEK RANGER STATION,1948-07-01 00:00:00,2020-07-01 00:00:00,39.6949,-121.3452,True,False
041142,BRYSON,1948-07-01 00:00:00,2020-06-04 00:00:00,35.7989,-121.0939,True,False
041194,BURBANK VALLEY PUMP PLANT,1948-07-01 00:00:00,2020-08-01 00:00:00,34.1866,-118.3480,True,False
041272,CAJON WEST SUMMIT,1948-07-01 00:00:00,2020-06-15 00:00:00,34.3899,-117.5758,True,False
041277,CALAVERAS BIG TREES,1986-07-10 00:00:00,2020-07-01 00:00:00,38.2769,-120.3113,True,False
041369,CAMP ANGELUS,1948-07-01 00:00:00,2020-06-11 00:00:00,34.1491,-116.9802,True,False
041428,CAMP PARDEE,1948-07-01 00:00:00,2020-07-02 00:00:00,38.2486,-120.8433,True,False
041460,CAMPTONVILLE 1SW,1995-02-10 00:00:00,2020-07-21 00:00:00,39.4397,-121.0712,True,False
041497,CANYON DAM,1975-10-17 00:00:00,2020-07-27 00:00:00,40.1705,-121.0886,True,False
041715,CHICO UNIVERSITY FARM,1948-07-01 00:00:00,2020-07-22 00:00:00,39.6911,-121.8211,True,False
041864,COALINGA,1948-07-01 00:00:00,2020-05-02 00:00:00,36.1356,-120.3606,True,False
041886,COFFEE CREEK RS,1960-11-09 00:00:00,2020-06-10 00:00:00,41.0894,-122.7086,True,False
042012,CORCORAN IRRIGATION DIST.,1956-01-19 00:00:00,2019-06-05 00:00:00,36.0975,-119.5817,True,False
042048,CORRALITOS,1958-04-15 00:00:00,2020-06-02 00:00:00,36.9897,-121.8050,True,False
042084,COVELO EEL RIVER RS,1948-07-01 00:00:00,2019-07-09 00:00:00,39.8261,-123.0850,True,False
042164,CRESTLINE,1966-04-18 00:00:00,2020-06-15 00:00:00,34.2393,-117.2988,True,False
042239,CUYAMACA,1967-08-22 00:00:00,2019-06-01 00:00:00,32.9897,-116.5872,True,False
042294,DAVIS 2 WSW EXP FARM,1948-07-01 00:00:00,2020-07-06 00:00:00,38.5349,-121.7761,True,False
042306,DAY,1948-07-01 00:00:00,2020-08-01 00:00:00,41.2122,-121.3741,True,False
042500,DOWNIEVILLE,1948-07-01 00:00:00,2020-07-01 00:00:00,39.5633,-120.8238,True,False
042749,ELK VALLEY,1971-05-01 00:00:00,2018-11-01 00:00:00,41.9880,-123.7183,True,False
042899,ETNA,1948-07-01 00:00:00,2020-06-09 00:00:00,41.4574,-122.8994,True,False
042935,FAIRFIELD 3 NNE,1972-02-01 00:00:00,2020-07-08 00:00:00,38.2880,-122.0344,True,False
043038,FIDDLETOWN DEXTER RCH,1948-07-01 00:00:00,2020-07-01 00:00:00,38.5236,-120.7061,True,False
043161,FORT BRAGG 5 N,1948-07-01 00:00:00,2020-01-02 00:00:00,39.5091,-123.7566,False,False
043182,FORT JONES RS,1976-11-17 00:00:00,2020-08-05 00:00:00,41.6010,-122.8478,True,False
043194,FORT SEWARD,1972-08-01 00:00:00,2020-08-20 00:00:00,40.2183,-123.6322,False,False
043219,FRAZIER PARK 9 SW,1994-03-07 00:00:00,2020-08-05 00:00:00,34.7333,-119.1038,True,False
043357,GASQUET RS,1971-03-01 00:00:00,2020-08-01 00:00:00,41.8452,-123.9647,True,False
043384,GEORGETOWN RS,1967-11-01 00:00:00,2020-07-20 00:00:00,38.9330,-120.8008,True,False
043402,GIBRALTAR DAM NO. 2,1970-05-01 00:00:00,2020-08-11 00:00:00,34.5225,-119.6822,True,False
043419,GILROY 8 NE,1948-07-01 00:00:00,2020-05-31 00:00:00,37.0327,-121.4316,True,False
043573,GRASS VALLEY NO. 2,1966-09-13 00:00:00,2020-07-01 00:00:00,39.2041,-121.0680,True,False
043647,GRIZZLY CREEK STATE PARK,1995-07-02 00:00:00,2012-10-27 00:00:00,40.4863,-123.9088,True,False
043669,GROVELAND 2,1948-07-01 00:00:00,2020-07-01 00:00:00,37.8444,-120.2258,True,False
043761,HAPPY CAMP RANGER STATION,1948-07-01 00:00:00,2020-04-03 00:00:00,41.7961,-123.3747,True,False
043791,HARRISON GULCH RS,1948-11-01 00:00:00,2020-07-04 00:00:00,40.3636,-122.9650,True,False
043891,HELL HOLE,1954-01-01 00:00:00,2020-07-05 00:00:00,39.0583,-120.4150,True,False
043928,HERNANDEZ 7 SE,1948-07-01 00:00:00,2018-07-31 00:00:00,36.3052,-120.7047,True,False
043939,HETCH HETCHY,1948-07-01 00:00:00,2020-07-02 00:00:00,37.9613,-119.7830,True,False
044025,HOLLISTER 2,1948-07-01 00:00:00,2020-06-02 00:00:00,36.8483,-121.4213,True,False
044074,HONEYDEW 1 SW,1971-07-01 00:00:00,2020-08-21 00:00:00,40.2375,-124.1322,False,False
044089,HOOPA,1971-06-01 00:00:00,2020-08-03 00:00:00,41.0483,-123.6755,True,False
044191,HYAMPOM,1948-07-01 00:00:00,2017-04-07 00:00:00,40.6161,-123.4566,True,False
044232,INDEPENDENCE,1948-07-01 00:00:00,2019-01-14 00:00:00,36.7980,-118.2036,True,False
044587,KNEELAND 10 SSE,1954-06-17 00:00:00,2020-08-07 00:00:00,40.6422,-123.9149,True,False
044689,LAKE MENDOCINO DAM,1972-06-01 00:00:00,2019-09-18 00:00:00,39.2030,-123.1850,True,False
044712,LAKE SOLANO,1962-10-01 00:00:00,2020-07-01 00:00:00,38.4920,-122.0039,True,False
044883,LEGGETT,1972-08-01 00:00:00,2020-05-27 00:00:00,39.8744,-123.7205,False,False
045067,LONE PINE 11 S COTTONWOOD POWER HOUSE,1948-07-01 00:00:00,2019-01-01 00:00:00,36.4430,-118.0433,True,False
045100,LORAINE 5 NNE,1987-05-01 00:00:00,2020-06-01 00:00:00,35.3836,-118.4122,False,False
045184,LUCIA WILLOW SPRINGS,1948-07-01 00:00:00,2020-06-02 00:00:00,35.8780,-121.4497,True,False
045242,MAD RIVER 12 SE,1996-11-01 00:00:00,2020-08-11 00:00:00,40.3186,-123.3738,True,False
045258,MAHNKE,1956-01-01 00:00:00,2020-07-24 00:00:00,38.8547,-122.7819,True,False
045623,MILFORD LAUFMAN RS,1948-07-01 00:00:00,2020-07-01 00:00:00,40.1414,-120.3533,True,False
045679,MINERAL,1948-07-01 00:00:00,2020-07-01 00:00:00,40.3458,-121.6091,True,False
045711,MIRANDA 4 SE,1965-01-01 00:00:00,2020-08-20 00:00:00,40.1816,-123.7761,True,False
045741,MODESTO 2,1948-07-01 00:00:00,2020-07-01 00:00:00,37.6255,-121.0313,True,False
045756,MOJAVE,1959-11-01 00:00:00,2020-06-01 00:00:00,35.0492,-118.1619,True,False
045785,MONTAGUE 5NE,1948-07-01 00:00:00,2020-07-09 00:00:00,41.7806,-122.4717,True,False
045802,MONTEREY WFO,1995-07-01 00:00:00,2019-02-03 00:00:00,36.5927,-121.8555,True,False
045853,MORGAN HILL,1948-07-01 00:00:00,2020-06-07 00:00:00,37.1363,-121.6025,True,False
045983,MOUNT SHASTA WSO CITY,1948-08-01 00:00:00,2020-07-15 00:00:00,41.3167,-122.3167,True,False
045996,MOUNT TAMALPAIS 2 SW,1959-06-25 00:00:00,2020-06-01 00:00:00,37.9027,-122.6033,True,False
046105,NAVARRO 1 NW,1958-02-01 00:00:00,2019-05-31 00:00:00,39.1739,-123.5647,True,False
046115,NEEDLES,1953-02-18 00:00:00,2015-06-04 00:00:00,34.8300,-114.5936,True,False
046154,NEW CUYAMA FIRE STATION,1973-12-11 00:00:00,2020-08-05 00:00:00,34.9455,-119.6827,True,False
046174,NEW MELONES DAM HQ,1994-01-01 00:00:00,2020-07-01 00:00:00,38.0047,-120.4863,True,False
046232,NORTH BLOOMFIELD,1969-10-01 00:00:00,2020-07-01 00:00:00,39.3675,-120.8991,True,False
046513,ORLEANS RS,1971-06-01 00:00:00,2020-08-03 00:00:00,41.3033,-123.5344,False,False
046521,OROVILLE,1982-11-01 00:00:00,2020-07-01 00:00:00,39.5177,-121.5530,True,False
046577,OZENA GUARD STATION,1972-11-21 00:00:00,2020-08-05 00:00:00,34.6825,-119.3530,True,False
046624,PALMDALE,1963-02-13 00:00:00,2020-08-05 00:00:00,34.5883,-118.0938,True,False
046726,PASKENTA RANGER STATION,1949-12-01 00:00:00,2020-07-01 00:00:00,39.8875,-122.5538,True,False
046730,PASO ROBLES,1976-09-13 00:00:00,2020-08-03 00:00:00,35.6277,-120.6855,True,False
046826,PETALUMA AIRPORT,1964-06-03 00:00:00,2020-03-03 00:00:00,38.2577,-122.6077,True,False
046893,PINECREST SUMMIT RS,1964-11-27 00:00:00,2020-07-06 00:00:00,38.1869,-120.0055,True,False
046910,PINE MOUNTAIN INN,1965-01-20 00:00:00,2013-04-30 00:00:00,34.6102,-119.3666,True,False
046964,PLACERVILLE DISP. PLANT,1963-06-14 00:00:00,2020-07-01 00:00:00,38.7311,-120.8469,True,False
046998,PLUMAS EUREKA ST PARK,1964-05-01 00:00:00,2020-07-02 00:00:00,39.7578,-120.6964,True,False
047085,PORTOLA,1954-10-19 00:00:00,2020-07-02 00:00:00,39.8053,-120.4719,True,False
047293,RED BLUFF TREATMENT PLANT,1992-02-01 00:00:00,2020-07-08 00:00:00,40.1622,-122.2202,True,False
047342,REDWOOD CREEK O'KANE,1975-02-14 00:00:00,2018-10-29 00:00:00,40.9069,-123.8147,False,False
047489,ROBBS PEAK PH,1967-02-01 00:00:00,2020-07-01 00:00:00,38.9027,-120.3766,True,False
047600,RUNNING SPRINGS 1 E,1948-07-01 00:00:00,2020-06-15 00:00:00,34.2045,-117.0870,True,False
047646,SAINT HELENA 4 WSW,1948-07-01 00:00:00,2020-06-01 00:00:00,38.4930,-122.5383,True,False
047851,SAN LUIS OBISPO POLY,1948-07-01 00:00:00,2020-08-03 00:00:00,35.3056,-120.6619,True,False
047867,SAN MIGUEL WOLF RANCH,1973-12-20 00:00:00,2020-08-02 00:00:00,35.7527,-120.6827,True,False
047902,SANTA BARBARA,1948-07-01 00:00:00,2020-08-01 00:00:00,34.4167,-119.6844,False,False
048025,SAWYERS BAR RS,1971-06-01 00:00:00,2020-08-01 00:00:00,41.3010,-123.1330,True,False
048072,SEBASTOPOL,1948-07-01 00:00:00,2020-06-01 00:00:00,38.4086,-122.8211,True,False
048135,SHASTA DAM,1948-07-01 00:00:00,2020-07-22 00:00:00,40.7141,-122.4161,True,False
048218,SIERRAVILLE RS,1948-07-01 00:00:00,2020-07-02 00:00:00,39.5833,-120.3705,True,False
048261,SIMI SANITATION PLANT,1975-10-31 00:00:00,2013-11-07 00:00:00,34.2838,-118.8119,True,False
048332,SODA SPRINGS 1 E,1961-07-01 00:00:00,2020-06-18 00:00:00,39.3255,-120.3672,True,False
048355,SONORA JUNCTION,1959-09-08 00:00:00,2020-07-01 00:00:00,38.3511,-119.4500,True,False
048544,STIRLING CITY RS,1957-10-29 00:00:00,2020-07-02 00:00:00,39.9041,-121.5280,False,False
048587,STONY GORGE RESERVOIR,1948-07-01 00:00:00,2020-07-01 00:00:00,39.5861,-122.5341,True,False
048680,SUNSET STATE BEACH,1956-11-20 00:00:00,2019-11-05 00:00:00,36.8975,-121.8347,True,False
048703,SUSANVILLE 1 WNW,1952-09-20 00:00:00,2020-07-01 00:00:00,40.4239,-120.6747,True,False
048832,TEHACHAPI AP,1948-07-01 00:00:00,2020-06-10 00:00:00,35.1308,-118.4325,True,False
048885,THE GEYSERS,1948-07-01 00:00:00,2020-06-04 00:00:00,38.8038,-122.8127,True,False
048912,THREE RIVERS 6 SE,1957-01-09 00:00:00,2017-08-01 00:00:00,36.3675,-118.8475,True,False
048917,THREE RIVERS EDISON PH 1,1948-07-01 00:00:00,2020-06-02 00:00:00,36.4650,-118.8619,True,False
049043,TRUCKEE RS,1948-07-01 00:00:00,2020-07-02 00:00:00,39.3330,-120.1730,True,False
049053,TULELAKE,1948-07-01 00:00:00,2020-08-03 00:00:00,41.9600,-121.4745,True,False
049273,VENADO,1948-07-01 00:00:00,2019-05-03 00:00:00,38.6086,-123.0180,True,False
049390,VOLTA PH,1948-07-01 00:00:00,2020-07-09 00:00:00,40.4583,-121.8663,True,False
049490,WEAVERVILLE,1948-07-01 00:00:00,2020-08-04 00:00:00,40.7367,-122.9404,True,False
049605,WHEATLAND 2 NE,1948-07-01 00:00:00,2020-06-27 00:00:00,39.0277,-121.3908,True,False
049684,WILLITS 1 NE,1989-10-02 00:00:00,2012-10-13 00:00:00,39.4194,-123.3425,True,False
049855,YOSEMITE PARK HEADQUARTERS,1948-07-01 00:00:00,2020-06-03 00:00:00,37.7503,-119.5897,True,False
050109,AKRON 4 E,1948-08-01 00:00:00,2020-08-06 00:00:00,40.1551,-103.1418,True,False
050263,ANTERO RESERVOIR,1968-05-13 00:00:00,2020-08-04 00:00:00,38.9931,-105.8915,True,False
050304,ARAPAHOE,1948-08-01 00:00:00,2020-07-07 00:00:00,38.8528,-102.1764,True,False
050372,ASPEN 1SW,1980-06-25 00:00:00,2020-08-01 00:00:00,39.1852,-106.8380,True,False
050834,BONNY DAM 2NE,1951-06-01 00:00:00,2020-06-05 00:00:00,39.6567,-102.1193,True,False
050843,BOULDER 2,1948-08-01 00:00:00,2020-08-01 00:00:00,40.0340,-105.2813,True,False
051179,BYERS 5 ENE,1948-08-01 00:00:00,2020-06-10 00:00:00,39.7406,-104.1274,True,False
051401,CASTLE ROCK,1948-08-01 00:00:00,2020-08-01 00:00:00,39.4105,-104.9058,True,False
051443,CEDAREDGE 3E,1997-02-03 00:00:00,2020-06-01 00:00:00,38.9044,-107.8913,True,False
051539,CHERAW 1 N,1948-08-06 00:00:00,2020-08-02 00:00:00,38.1150,-103.5100,True,False
051713,COCHETOPA CREEK,1948-08-01 00:00:00,2020-08-01 00:00:00,38.4431,-106.7616,True,False
023062,DENVER-STAPLETON,1948-08-01 00:00:00,2020-07-01 00:00:00,39.7675,-104.8695,False,False
052286,DINOSAUR NATL MONUMNT,1965-06-01 00:00:00,2020-05-15 00:00:00,40.2441,-108.9726,True,False
052535,ECKLEY,1948-08-01 00:00:00,2012-12-12 00:00:00,40.1097,-102.4906,True,False
052965,FLORISSANT FOSSIL BED,1974-10-01 00:00:00,2020-08-04 00:00:00,38.9127,-105.2849,True,False
053005,FORT COLLINS,1948-08-01 00:00:00,2020-08-12 00:00:00,40.5763,-105.0857,True,False
053477,GRANADA,1948-08-01 00:00:00,2020-08-06 00:00:00,38.0614,-102.3153,True,False
053500,GRAND LAKE 6 SSW,1948-08-01 00:00:00,2020-08-17 00:00:00,40.1849,-105.8666,True,False
053553,GREELEY UNC,1985-07-11 00:00:00,2020-07-16 00:00:00,40.4022,-104.6991,True,False
053579,GREENLAND 9 SE,1948-08-01 00:00:00,2020-08-03 00:00:00,39.1044,-104.7286,True,False
053584,GREENLAND 6 NE,1948-08-01 00:00:00,2020-08-02 00:00:00,39.2166,-104.7383,True,False
053662,GUNNISON 3SW,1948-08-01 00:00:00,2020-08-04 00:00:00,38.5254,-106.9672,True,False
054082,HOLYOKE,1978-07-01 00:00:00,2020-04-04 00:00:00,40.5454,-102.3412,True,False
054155,HOYT,1948-08-01 00:00:00,2020-06-23 00:00:00,39.9839,-104.0838,True,False
054172,HUGO 1 NW,1948-08-01 00:00:00,2019-10-08 00:00:00,39.1438,-103.4897,True,False
054380,JOES,1948-08-01 00:00:00,2020-07-06 00:00:00,39.6552,-102.6804,True,False
054388,JOHN MARTIN DAM,1948-08-01 00:00:00,2020-08-04 00:00:00,38.0634,-102.9298,True,False
054538,KIM 15 NNE,1948-08-01 00:00:00,2020-08-01 00:00:00,37.4536,-103.3220,True,False
